,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,distance_btw_lax,accommodates,bedrooms,beds,bathrooms,amenity_num,review_scores_rating,price
14263,3394,1,5.0,5.0,10,33.76877,-118.18385,28.287136105010713,5,1.0,1.0,1.0,495,95.0,107.0
14264,2354,0,3.0,3.0,5,34.07677,-118.25555,20.613862145377485,2,-1.0,0.0,1.0,375,96.0,109.0
14265,989,1,2.0,2.0,2,33.97246,-118.36385,5.362095597706218,2,1.0,1.0,1.5,518,96.0,70.0
14266,1445,0,1.0,1.0,4,33.998000000000005,-117.99626,38.54164057471974,8,3.0,7.0,2.5,293,-1.0,4000.0
14267,1132,1,6.0,6.0,8,33.8276,-118.2721,17.87237207585584,2,1.0,1.0,1.0,426,98.0,79.0
14268,1565,0,1.0,1.0,8,34.10521,-118.33165,19.528724216581338,2,1.0,1.0,1.0,195,-1.0,118.0
14269,1348,0,1.0,1.0,5,34.02426,-118.426,9.334858460393054,2,1.0,1.0,1.0,230,-1.0,90.0
14270,1208,0,1.0,1.0,3,34.1445,-118.06863,38.60799527677346,4,2.0,2.0,1.0,287,93.0,170.0
14271,2873,1,1.0,1.0,7,34.107659999999996,-118.38432,18.60484372478302,4,1.0,1.0,1.0,461,100.0,200.0
14272,1025,0,3.0,3.0,6,34.10438,-118.02837,39.44470895439468,4,1.0,2.0,1.0,488,96.0,61.0
14273,1867,0,1.0,1.0,4,34.199459999999995,-118.44978,28.932806142293973,2,2.0,2.0,2.0,215,-1.0,289.0
14274,1228,1,43.0,43.0,8,34.00656,-118.49186999999999,10.55210388757536,4,1.0,2.0,2.0,519,-1.0,180.0
14275,2471,0,1.0,1.0,1,34.10892,-118.38598,18.726407304791447,2,1.0,1.0,1.0,350,91.0,85.71
14276,977,1,2.0,2.0,2,33.99558,-118.04493000000001,34.0717174537602,8,4.0,4.0,2.5,547,95.0,349.0
14277,1941,0,15.0,15.0,5,34.03682,-118.26916999999999,16.652091810782192,2,-1.0,1.0,1.0,510,89.0,65.0
14278,1135,1,2.0,2.0,8,34.00423,-118.4792,9.542576545950125,2,1.0,1.0,1.0,350,99.0,90.0
14279,2867,0,27.0,27.0,8,34.130179999999996,-118.25498999999999,25.302088326566558,2,-1.0,1.0,1.0,153,82.0,62.0
14280,997,0,2.0,2.0,2,33.97186,-118.35373,6.071465259843316,3,1.0,1.0,1.0,193,-1.0,58.0
14281,2836,0,1.0,1.0,5,34.09369,-118.41717,16.935818902014713,8,7.0,5.0,8.0,523,-1.0,10000.0
14282,2632,0,2.0,2.0,8,34.05146,-118.26395,18.08344580221842,5,2.0,2.0,2.0,521,95.0,259.0
14283,2079,0,2.0,2.0,6,34.07131,-118.46406999999999,15.310482109930168,2,-1.0,0.0,1.0,83,85.0,83.0
14284,2632,0,2.0,2.0,8,34.05173,-118.26527,18.014296911587774,2,1.0,1.0,1.0,346,-1.0,129.0
14285,976,0,1.0,1.0,1,34.17471,-118.36216999999999,26.277920760162793,4,2.0,2.0,1.0,99,93.0,60.0
14286,1823,0,75.0,75.0,7,34.11923,-118.43005,19.85736747707848,12,7.0,7.0,7.0,556,-1.0,4750.0
14287,2088,1,1.0,1.0,7,34.11414,-118.21648,26.108320294853698,4,2.0,2.0,1.0,436,99.0,245.0
14288,1205,1,23.0,23.0,4,34.02667,-118.50028,12.696100157183828,2,1.0,0.0,1.0,459,98.0,115.0
14289,1804,1,11.0,11.0,6,34.07762,-118.33878999999999,16.438181442078335,4,2.0,2.0,1.0,495,99.0,300.0
14290,2893,0,1.0,1.0,6,34.04396,-118.2531,18.30336660553168,2,1.0,1.0,1.5,404,100.0,600.0
14291,2496,1,8.0,8.0,8,34.11226,-118.42253000000001,19.02649258242544,8,4.0,4.0,3.5,643,98.0,1350.0
14292,1906,0,1.0,1.0,7,34.01886,-118.39357,8.703250868215445,1,2.0,2.0,1.0,507,95.0,225.0
14293,1778,0,3.0,3.0,5,34.01708,-118.49188999999998,11.386255278765983,3,-1.0,2.0,1.0,425,91.0,128.0
14294,975,0,1.0,1.0,7,34.05068,-118.26316000000001,18.078920987130818,4,1.0,2.0,1.0,262,98.0,100.0
14295,2352,0,1.0,1.0,5,34.09248,-118.32528,18.453033919052103,3,1.0,3.0,1.0,348,93.0,85.0
14296,2223,1,2.0,2.0,5,34.16855,-118.34951000000001,25.82230805977207,1,1.0,1.0,1.0,408,97.0,61.0
14297,2042,0,1.0,1.0,9,34.05923,-118.24773,19.773069492359486,4,-1.0,1.0,1.0,298,-1.0,64.0
14298,3042,0,14.0,14.0,5,34.02064,-118.31562,12.275213619738915,2,1.0,1.0,1.0,140,20.0,100.0
14299,975,1,1.0,1.0,2,34.03888,-118.26898999999999,16.811341222505586,4,1.0,2.0,1.0,541,96.0,153.0
14300,1801,1,4.0,4.0,4,34.05151,-118.26222,18.205096824090575,2,-1.0,1.0,1.0,597,98.0,200.0
14301,1042,1,2.0,2.0,6,34.10158,-118.11827,32.13328983050874,6,3.0,3.0,1.0,377,96.0,110.0
14302,2702,0,1.0,1.0,1,33.72152,-118.29315,26.69896048906101,2,-1.0,1.0,1.0,246,100.0,150.0
14303,1173,1,4.0,4.0,4,34.151140000000005,-118.33657,24.231559972139873,4,1.0,1.0,1.0,303,97.0,135.0
14304,1950,1,1.0,1.0,4,34.02336,-118.36032,10.12179298572343,3,1.0,2.0,1.0,553,99.0,149.0
14305,1599,1,4.0,4.0,5,34.064009999999996,-118.45145,14.17994686860361,5,2.0,3.0,2.0,527,98.0,90.0
14306,3528,0,3.0,3.0,6,34.095929999999996,-118.30746,19.53069600187257,6,3.0,3.0,2.0,398,93.0,155.0
14307,1760,1,1.0,1.0,4,33.92305,-118.37891,3.422630243205782,2,1.0,1.0,1.0,351,98.0,85.0
14308,2152,0,24.0,24.0,7,33.77797,-118.17691,28.086150319767803,7,2.0,5.0,2.0,357,91.0,149.0
14309,1685,0,5.0,5.0,4,34.19222,-118.14661000000001,36.86988327085297,3,1.0,2.0,1.0,392,89.0,49.0
14310,974,1,1.0,1.0,2,34.292759999999994,-118.54032,40.9022228093469,2,1.0,1.0,1.0,372,94.0,55.0
14311,1986,0,1.0,1.0,5,34.03974,-117.79863,57.29397553853724,2,1.0,1.0,1.0,297,100.0,87.0
14312,2553,0,0.0,0.0,8,34.08712,-118.3855,16.32448171590912,4,2.0,2.0,2.5,251,100.0,411.0
14313,1655,0,1.0,1.0,4,34.02131,-118.36078,9.898513250123523,1,1.0,1.0,1.5,247,98.0,50.0
14314,2204,0,2.0,2.0,6,33.76534,-118.17655,29.041939605783252,2,1.0,1.0,1.0,355,95.0,57.0
14315,2114,0,47.0,47.0,7,34.15115,-118.38478,23.410506383854617,2,1.0,1.0,1.0,568,96.0,165.0
14316,974,0,1.0,1.0,7,34.10027,-118.10096000000001,33.3966914256891,1,1.0,1.0,1.5,221,-1.0,28.0
14317,1111,1,1.0,1.0,7,33.83831,-118.3337,13.40504865130299,5,3.0,3.0,1.0,659,99.0,195.0
14318,1205,1,23.0,23.0,4,34.0209,-118.50113,12.279879660641356,2,1.0,1.0,1.0,231,100.0,190.0
14319,2023,0,8.0,8.0,5,34.103320000000004,-118.3315,19.338072744771303,5,-1.0,2.0,1.0,510,80.0,120.0
14320,2380,0,1.0,1.0,5,34.1086,-118.33502,19.7719480884837,4,1.0,1.0,1.0,424,93.0,300.0
14321,1617,0,14.0,14.0,8,33.98023,-118.46215,6.554427073846381,6,2.0,3.0,2.0,259,90.0,250.0
14322,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,395,73.0,30.0
14323,2025,0,1.0,1.0,7,34.19934,-118.46441999999999,29.127684982484908,2,-1.0,1.0,1.0,128,-1.0,45.0
14324,973,0,26.0,26.0,8,34.04848,-118.31838,14.505152602957565,1,1.0,1.0,1.5,312,95.0,30.0
14325,2900,1,2.0,2.0,6,34.09532,-118.39555,17.13988232376717,4,2.0,2.0,2.0,787,98.0,392.0
14326,1765,0,7.0,7.0,7,34.06814,-118.12011000000001,30.087188631492733,2,1.0,2.0,1.0,367,100.0,68.0
14327,1184,0,1.0,1.0,6,34.150890000000004,-118.78428999999998,41.73059717203341,2,1.0,1.0,1.0,418,100.0,60.0
14328,1011,1,2.0,2.0,7,33.99644,-118.30251000000001,11.524042551108762,1,1.0,1.0,1.0,408,94.0,30.0
14329,974,0,1.0,1.0,7,34.1508,-118.62636,30.734577815485437,2,1.0,1.0,1.0,489,100.0,81.0
14330,1224,0,2.0,2.0,10,34.069109999999995,-118.13452,28.972043775040586,8,3.0,4.0,2.0,259,-1.0,200.0
14331,2355,0,1.0,1.0,4,34.03303,-118.72677,31.06501647682283,4,2.0,3.0,2.0,252,95.0,2000.0
14332,972,0,1.0,1.0,2,34.16832,-118.37513,25.40483464048524,4,-1.0,2.0,1.0,177,80.0,60.0
14333,972,0,1.0,1.0,2,34.085359999999994,-118.33256999999999,17.455724460214544,2,1.0,1.0,1.0,312,82.0,105.0
14334,982,1,2.0,2.0,7,33.99943,-118.35059,8.361366793811698,4,1.0,2.0,1.0,531,97.0,136.0
14335,972,0,1.0,1.0,7,33.76988,-118.32226000000001,20.6949674288988,8,3.0,4.0,3.0,522,100.0,200.0
14336,1379,0,1.0,1.0,1,34.104459999999996,-118.04432,38.14854551556815,2,1.0,1.0,1.0,422,-1.0,50.0
14337,1628,0,1.0,1.0,6,33.760220000000004,-118.14017,31.959686499779963,2,-1.0,1.0,1.0,145,-1.0,75.0
14338,971,1,1.0,1.0,2,34.01283,-118.46275,9.370790828722322,3,1.0,2.0,1.5,449,98.0,126.0
14339,1666,0,1.0,1.0,9,34.116,-118.58393999999998,25.255690680767206,4,2.0,2.0,2.0,309,-1.0,250.0
14340,3257,1,5.0,5.0,7,34.00463,-118.478,9.500048699132092,3,2.0,2.0,1.0,363,80.0,189.0
14341,1749,0,3.0,3.0,8,33.90422,-118.0921,29.49735495307874,4,2.0,2.0,1.0,432,87.0,90.0
14342,2623,1,4.0,4.0,6,34.16117,-118.32293,25.664333134717197,2,1.0,1.0,1.0,292,95.0,69.0
14343,1883,0,22.0,22.0,3,34.03431,-118.26241999999999,16.96607208100817,4,-1.0,1.0,1.0,360,89.0,86.0
14344,971,0,1.0,1.0,2,34.03739,-118.53738999999999,15.963111448483735,2,1.0,1.0,1.0,440,100.0,186.0
14345,2055,0,2.0,2.0,6,34.12052,-118.25795,24.262099285754783,3,1.0,1.0,1.0,354,94.0,149.0
14346,1158,0,1.0,1.0,3,34.01463,-118.27351000000002,14.866596234436974,2,1.0,1.0,1.0,210,95.0,40.0
14347,1648,0,1.0,1.0,6,34.14588,-118.11294,35.47310079893704,2,1.0,1.0,1.0,126,100.0,41.0
14348,2114,0,47.0,47.0,7,34.15109,-118.38501000000001,23.401891328718932,6,2.0,2.0,2.0,621,91.0,280.0
14349,3162,0,1.0,1.0,6,34.04392,-118.23683,19.497942698240433,4,1.0,2.0,1.0,638,100.0,150.0
14350,1215,0,1.0,1.0,8,34.15096,-118.24273000000001,27.851437708359082,2,1.0,1.0,1.0,153,100.0,60.0
14351,2161,0,1.0,1.0,6,34.14434,-117.99271,44.46477158268727,2,1.0,1.0,1.0,221,-1.0,95.0
14352,1532,1,8.0,8.0,9,34.14261,-118.39386999999999,22.3989329380945,7,3.0,6.0,2.0,485,100.0,300.0
14353,970,0,1.0,1.0,2,34.14036,-118.36715,22.434141153657464,4,1.0,2.0,1.0,118,-1.0,1695.0
14354,1755,0,1.0,1.0,6,34.082159999999995,-117.9779,42.669132855512586,2,1.0,1.0,1.5,267,-1.0,25.0
14355,1954,0,10.0,10.0,4,33.96566,-117.91823000000001,45.31333316710552,2,1.0,1.0,1.0,281,100.0,50.0
14356,1440,0,2.0,2.0,6,34.03893,-118.26311000000001,17.233388516416902,6,2.0,5.0,2.0,543,92.0,155.0
14357,1997,0,1.0,1.0,6,34.00765,-118.41066000000001,7.349431666506901,4,-1.0,1.0,1.0,333,100.0,150.0
14358,970,1,1.0,1.0,4,34.045559999999995,-118.41986999999999,11.610896198908085,2,1.0,1.0,1.0,318,100.0,160.0
14359,1019,0,1.0,1.0,2,34.12748,-118.05131000000002,38.877835075341466,1,1.0,2.0,1.0,197,-1.0,35.0
14360,1076,1,16.0,16.0,4,33.76729,-118.18106,28.58825175597474,4,2.0,2.0,2.0,308,96.0,270.0
14361,1080,0,1.0,1.0,8,34.04214,-118.25471,18.061427117383328,2,1.0,2.0,1.0,574,93.0,85.0
14362,2055,0,1.0,1.0,7,34.05846,-118.2927,16.822104592629675,3,-1.0,2.0,1.0,197,-1.0,200.0
14363,1619,1,3.0,3.0,8,34.06698,-118.24796,20.33781020877025,5,2.0,2.0,1.0,285,98.0,90.0
14364,1877,1,3.0,3.0,6,34.1291,-118.7045,34.341877945699665,2,1.0,1.0,1.5,313,100.0,47.0
14365,970,1,2.0,2.0,6,34.16036,-118.6059,30.381360829083743,4,1.0,1.0,1.0,473,100.0,79.0
14366,988,0,2.0,2.0,4,34.06045,-118.31545,15.760153963736196,1,1.0,1.0,1.0,178,94.0,40.0
14367,2623,1,4.0,4.0,6,34.1609,-118.32221000000001,25.656248607147763,2,1.0,1.0,1.0,240,97.0,109.0
14368,1014,0,3.0,3.0,5,33.97372,-118.46106,6.02317370156293,3,2.0,3.0,1.5,397,-1.0,864.0
14369,3042,0,1.0,1.0,5,34.11482,-118.18853,27.971463613171746,4,2.0,2.0,1.0,569,-1.0,271.0
14370,1277,0,1.0,1.0,9,34.099540000000005,-118.32038999999999,19.35470754768504,2,1.0,1.0,1.0,277,80.0,120.0
14371,2048,1,7.0,7.0,6,34.1116,-118.16911,29.061212496979795,2,1.0,1.0,1.0,242,97.0,122.0
14372,969,0,1.0,1.0,1,34.01545,-118.34005,10.360354081348364,2,1.0,1.0,1.0,183,100.0,50.0
14373,1055,1,4.0,4.0,6,34.19401,-118.56752,31.66888659270562,8,3.0,1.0,2.5,496,99.0,300.0
14374,1338,0,1.0,1.0,8,34.106970000000004,-118.31872,20.170367779736637,1,1.0,1.0,1.0,258,100.0,49.0
14375,979,0,1.0,1.0,1,34.077290000000005,-118.68523,29.645060296606175,2,1.0,1.0,1.0,205,-1.0,263.0
14376,969,0,42.0,42.0,4,34.0847,-118.30497,18.559774356129516,1,1.0,6.0,5.0,253,100.0,24.0
14377,1205,0,7.0,7.0,8,34.072790000000005,-118.10136000000001,31.858457067528413,3,1.0,2.0,1.5,434,90.0,52.0
14378,1174,0,2.0,2.0,7,34.02789,-118.49213999999999,12.313811454856003,3,1.0,2.0,1.0,407,96.0,125.0
14379,2911,0,4.0,4.0,8,34.04575,-118.25088999999998,18.58669858382049,6,3.0,3.0,2.5,436,88.0,212.0
14380,438,0,1.0,1.0,6,34.22143,-118.42217,31.15091065825008,4,-1.0,3.0,1.0,678,100.0,228.57
14381,2343,0,2.0,2.0,4,34.06082,-118.34007,14.685592306036176,4,1.0,1.0,1.0,466,100.0,75.0
14382,1822,1,2.0,2.0,6,33.958040000000004,-118.35799999999999,5.005514185385677,3,2.0,2.0,1.0,519,97.0,150.0
14383,2082,0,1.0,1.0,4,33.82743,-118.12683,28.943729814014,6,3.0,4.0,2.0,350,-1.0,263.0
14384,968,0,1.0,1.0,2,34.10068,-118.33757,18.864063937297768,2,1.0,1.0,1.0,330,-1.0,65.0
14385,3147,1,3.0,3.0,6,34.09015,-118.37186000000001,16.864971567459634,3,-1.0,1.0,1.0,416,93.0,123.0
14386,1935,0,16.0,16.0,5,34.00107,-118.27726000000001,13.795519192359546,6,1.0,3.0,1.0,442,87.0,79.0
14387,2530,1,3.0,3.0,8,34.043690000000005,-118.37265,11.82695794171103,2,1.0,1.0,1.0,522,99.0,141.0
14388,968,0,1.0,1.0,5,34.038709999999995,-118.46441999999999,11.969528240236624,3,1.0,1.0,1.0,582,97.0,149.0
14389,968,0,1.0,1.0,2,34.1594,-118.37053999999999,24.477144408997045,2,1.0,1.0,1.0,246,100.0,60.0
14390,1697,0,1.0,1.0,10,34.14293,-118.37128999999999,22.654993746026943,7,2.0,4.0,2.0,401,84.0,193.0
14391,2266,1,1.0,1.0,5,33.87195,-118.38551000000001,8.032601301338678,2,1.0,1.0,1.5,583,98.0,94.43
14392,1931,1,3.0,3.0,3,34.085679999999996,-118.26536999999999,20.760009171334328,4,2.0,2.0,1.0,508,99.0,229.0
14393,3466,0,6.0,6.0,6,33.85501,-118.39888,9.672255127577136,3,1.0,1.0,1.0,399,94.0,192.0
14394,968,0,3.0,3.0,7,34.10165,-118.34055,18.872330105140687,5,1.0,2.0,1.0,513,94.0,99.0
14395,1846,1,2.0,2.0,7,33.981120000000004,-118.43773,5.1570251991095235,6,2.0,3.0,2.0,602,99.0,280.0
14396,1130,1,4.0,4.0,6,34.09057,-118.15717,28.486623920097337,1,1.0,1.0,1.0,246,100.0,45.0
14397,967,1,6.0,6.0,6,34.03353,-118.29621000000002,14.553646616556248,3,1.0,1.0,1.0,541,99.0,80.0
14398,2198,1,1.0,1.0,7,34.053259999999995,-118.65008999999999,25.506650392343936,8,3.0,4.0,3.5,774,97.0,759.0
14399,996,0,13.0,13.0,7,34.094120000000004,-118.3273,18.543094445550082,4,1.0,2.0,1.0,299,88.0,152.0
14400,967,0,2.0,2.0,3,34.26382,-118.29356000000001,37.37120462298622,3,2.0,2.0,1.0,520,95.0,59.0
14401,1067,1,4.0,4.0,6,34.113929999999996,-118.3312,20.449892257407377,2,1.0,1.0,1.0,490,88.0,100.0
14402,3066,0,3.0,3.0,6,34.03237,-118.47183999999999,11.66453989979867,2,1.0,1.0,1.5,188,100.0,115.0
14403,2593,0,11.0,11.0,4,33.70827,-118.2858,28.321702355050217,3,-1.0,1.0,1.0,406,86.0,85.0
14404,2172,1,14.0,14.0,7,34.08755,-118.34193,17.3554836653246,10,2.0,5.0,1.0,412,98.0,237.0
14405,2172,1,14.0,14.0,7,34.08797,-118.3419,17.400159790557566,2,1.0,1.0,1.0,544,98.0,98.0
14406,1205,1,23.0,23.0,4,34.028240000000004,-118.49465,12.4901450376325,2,1.0,1.0,1.0,441,100.0,118.0
14407,1389,0,1.0,1.0,5,34.05405,-118.4433,12.912914784279023,4,2.0,2.0,1.0,492,100.0,123.0
14408,1465,0,1.0,1.0,7,34.065,-118.29645,17.17991956499699,2,1.0,1.0,1.0,99,20.0,60.0
14409,1608,0,1.0,1.0,6,34.11845,-118.19443999999999,27.862346704237613,1,1.0,1.0,1.0,241,-1.0,80.0
14410,1032,0,1.0,1.0,2,34.06113,-118.38253,13.50925181466097,4,2.0,2.0,2.0,152,-1.0,160.0
14411,1039,0,2.0,2.0,2,34.00443,-118.34025,9.40608785452484,2,1.0,1.0,1.5,247,90.0,120.0
14412,2720,0,0.0,0.0,2,34.102340000000005,-118.34643,18.77246444686356,2,1.0,1.0,2.0,315,-1.0,132.0
14413,969,0,42.0,42.0,4,34.08587,-118.30505,18.667698986756395,1,1.0,6.0,1.0,201,100.0,24.0
14414,1025,0,15.0,15.0,4,34.06355,-118.44147,13.901001342844172,2,1.0,1.0,3.0,457,84.0,90.14
14415,1025,0,15.0,15.0,4,34.0641,-118.44033,13.938186932339793,4,1.0,4.0,3.0,437,87.0,53.0
14416,1765,0,7.0,7.0,7,34.06793,-118.1222,29.906043456046085,2,1.0,1.0,1.0,286,100.0,50.0
14417,965,0,1.0,1.0,1,34.011790000000005,-118.10506000000001,29.0574637408222,1,1.0,1.0,1.0,88,-1.0,100.0
14418,2715,0,1.0,1.0,8,33.97918,-118.45987,6.319240841205552,5,2.0,4.0,2.0,175,95.0,110.0
14419,1154,0,1.0,1.0,6,33.87254,-118.1874,21.808336699433166,2,1.0,1.0,1.0,161,-1.0,18.0
14420,965,1,1.0,1.0,6,34.09977,-118.32546,19.186688471608356,4,-1.0,1.0,1.0,493,99.0,95.0
14421,965,0,1.0,1.0,2,34.1456,-118.47062,23.402053953407847,6,3.0,3.0,2.0,340,100.0,350.0
14422,1698,0,1.0,1.0,9,34.03456,-118.3895,10.487355768989866,1,1.0,4.0,2.0,393,-1.0,150.0
14423,2150,0,14.0,14.0,4,34.04927,-118.25836000000001,18.306580540004276,6,1.0,2.0,1.0,425,94.0,197.0
14424,1749,0,3.0,3.0,8,33.903209999999994,-118.09241000000002,29.485259863067764,4,2.0,2.0,1.0,372,83.0,90.0
14425,2150,0,14.0,14.0,4,34.04302,-118.2534,18.216842797949,6,1.0,2.0,1.0,600,94.0,196.0
14426,1575,1,1.0,1.0,2,33.83019,-118.16716000000001,25.49847301724596,6,3.0,4.0,1.0,583,96.0,225.0
14427,1138,0,2.0,2.0,8,33.923190000000005,-118.35701999999999,5.1734555624942775,2,1.0,1.0,1.0,422,-1.0,79.0
14428,1757,1,1.0,1.0,5,33.919059999999995,-118.42098,2.7590265207215388,2,1.0,1.0,1.0,412,98.0,91.0
14429,2366,1,1.0,1.0,7,34.11971,-118.19873999999999,27.683071460598725,2,1.0,1.0,1.0,486,99.0,85.0
14430,2301,0,1.0,1.0,4,33.904540000000004,-118.41909,4.236473917055689,2,1.0,1.0,1.0,356,100.0,129.0
14431,1846,0,1.0,1.0,5,34.087920000000004,-118.3235,18.063661959743587,2,1.0,1.0,1.0,228,-1.0,58.0
14432,964,0,1.0,1.0,2,34.060590000000005,-118.40596000000001,13.237310148807286,4,-1.0,1.0,1.0,188,-1.0,100.0
14433,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,379,76.0,30.0
14434,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,1.5,379,100.0,30.0
14435,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,468,93.0,30.0
14436,973,0,26.0,26.0,8,34.04846,-118.318,14.523439047888136,1,1.0,1.0,2.5,268,100.0,30.0
14437,1402,0,1.0,1.0,5,33.78783,-118.13683,30.366492061739166,1,1.0,1.0,1.0,196,95.0,49.0
14438,1468,0,1.0,1.0,2,34.30154,-118.50356000000001,40.98177314176536,6,3.0,5.0,2.0,565,99.0,150.0
14439,1746,1,0.0,0.0,7,34.24901,-118.61764,39.24625361852446,2,1.0,1.0,1.0,507,98.0,60.0
14440,1717,1,3.0,3.0,9,33.7926,-118.16615,27.850774664349075,4,2.0,2.0,1.0,430,98.0,99.0
14441,1024,0,2.0,2.0,6,34.07012,-118.3778,14.572838845029848,4,2.0,2.0,1.0,510,94.0,169.0
14442,964,0,1.0,1.0,6,33.95615,-118.22928,16.61548506872701,4,1.0,1.0,1.0,274,-1.0,80.0
14443,1126,0,1.0,1.0,8,33.84482,-118.36057,11.63894962417722,2,1.0,1.0,1.0,207,89.0,56.0
14444,985,1,5.0,5.0,7,34.033190000000005,-118.72663999999999,31.05949452247873,2,1.0,1.0,1.0,541,99.0,436.0
14445,3031,0,1.0,1.0,4,33.98697,-118.38125,5.6379719275178575,2,1.0,1.0,1.5,273,100.0,39.0
14446,2963,0,1.0,1.0,7,34.12231,-118.21054,27.14781105675003,2,1.0,1.0,1.0,369,100.0,90.0
14447,1694,1,8.0,8.0,7,33.98953,-117.91932,45.44115528395519,7,2.0,5.0,2.0,691,96.0,149.0
14448,2338,0,1.0,1.0,6,34.050940000000004,-118.26396000000001,18.043760630743282,4,2.0,2.0,2.0,217,-1.0,220.0
14449,1642,1,5.0,5.0,3,34.10669,-118.29958,20.928928721974753,3,-1.0,1.0,1.0,549,97.0,160.0
14450,2280,0,1.0,1.0,8,33.9994,-118.46287,8.153977983599093,2,-1.0,0.0,1.0,305,99.0,120.0
14451,1523,0,3.0,3.0,4,34.06198,-118.37941000000001,13.655895838101065,4,1.0,2.0,1.5,621,97.0,268.0
14452,963,0,1.0,1.0,7,34.02194,-118.31153,12.643130428266236,1,1.0,1.0,1.0,229,96.0,61.0
14453,1423,0,1.0,1.0,8,34.11453,-118.32236999999999,20.80922030180104,6,2.0,4.0,2.0,393,100.0,140.0
14454,2553,0,0.0,0.0,8,34.08705,-118.38663999999999,16.30343507913907,4,2.0,2.0,2.0,263,100.0,463.0
14455,963,1,1.0,1.0,4,34.08095,-118.16781,27.068967461266688,2,1.0,1.0,1.0,356,99.0,42.0
14456,1050,0,1.0,1.0,3,34.04361,-118.26207,17.638111401576264,1,1.0,1.0,1.0,232,96.0,99.0
14457,963,0,1.0,1.0,2,34.18502,-118.30377,28.74395521284113,2,1.0,1.0,1.0,361,91.0,100.0
14458,963,0,1.0,1.0,5,34.03942,-118.45624,11.737535527686072,1,1.0,1.0,1.0,249,-1.0,82.0
14459,2861,1,5.0,5.0,7,34.14792,-118.11188,35.69339082079639,1,1.0,1.0,1.0,603,99.0,65.0
14460,2861,1,5.0,5.0,7,34.14792,-118.11188,35.69339082079639,2,1.0,2.0,1.0,612,99.0,52.0
14461,1788,1,1.0,1.0,4,34.41372,-118.58185,54.883118045837165,8,3.0,0.0,2.5,449,100.0,175.0
14462,2861,1,5.0,5.0,7,34.14792,-118.11188,35.69339082079639,2,1.0,1.0,1.0,570,99.0,56.0
14463,2749,1,6.0,6.0,6,34.0213,-118.36287,9.813312425946862,6,3.0,3.0,2.0,484,91.0,185.0
14464,1982,0,1.0,1.0,3,33.76746,-118.18386000000001,28.38580305011628,1,1.0,1.0,1.0,264,-1.0,50.0
14465,1523,0,3.0,3.0,4,34.06147,-118.37929,13.60246677055742,5,2.0,2.0,2.0,391,99.0,235.0
14466,962,0,1.0,1.0,8,33.75654,-118.14143999999999,32.12988301233171,5,2.0,4.0,1.0,323,100.0,319.0
14467,2811,1,22.0,22.0,5,34.060759999999995,-118.36158,13.942450447011208,4,2.0,2.0,2.0,564,100.0,270.0
14468,1124,1,1.0,1.0,5,34.058,-118.44471000000001,13.370793354852609,2,1.0,1.0,1.5,340,96.0,140.0
14469,2490,1,1.0,1.0,5,34.09296,-118.25672,21.891914316904646,2,1.0,1.0,1.0,343,100.0,64.0
14470,964,0,2.0,2.0,5,33.98553,-118.47175,7.610756510158838,6,2.0,3.0,2.0,500,95.0,378.57
14471,1487,0,18.0,18.0,5,33.936859999999996,-118.23343999999999,16.16307121189758,1,1.0,2.0,1.5,637,93.0,40.0
14472,3092,0,2.0,2.0,4,34.09732,-118.27736000000002,21.122928609309724,1,1.0,1.0,1.0,2,100.0,150.0
14473,1487,0,18.0,18.0,5,33.937020000000004,-118.23338000000001,16.168019329221337,1,1.0,4.0,1.5,538,91.0,20.0
14474,2190,0,0.0,0.0,5,34.09039,-118.26865,20.979631605261922,2,1.0,1.0,1.5,574,97.0,133.0
14475,974,1,5.0,5.0,2,34.17836,-118.37481000000001,26.51712998684424,3,1.0,1.0,1.0,485,99.0,89.0
14476,962,0,16.0,16.0,2,34.05818,-118.30202,16.265265846623667,2,1.0,1.0,1.5,488,91.0,48.0
14477,961,0,1.0,1.0,5,34.19018,-118.49628999999999,28.808500856532856,2,1.0,1.0,1.0,177,100.0,68.0
14478,2286,0,15.0,15.0,6,34.09556,-118.33305,18.483766996111157,3,1.0,1.0,1.0,420,93.0,148.0
14479,2349,0,2.0,2.0,7,34.14307,-118.37008999999999,22.68738122128383,4,2.0,2.0,2.0,414,83.0,300.0
14480,1410,0,1.0,1.0,8,34.16989,-118.37495,25.580186228939343,2,1.0,1.0,1.0,183,94.0,100.0
14481,2522,1,3.0,3.0,4,33.92161,-118.40972,2.2263331987162216,4,1.0,1.0,1.0,513,99.0,109.0
14482,1181,1,1.0,1.0,7,33.89544,-118.34777,7.6015409291890945,2,1.0,1.0,1.0,585,96.0,52.0
14483,1140,0,1.0,1.0,10,34.06215,-118.29059,17.26295956448656,1,1.0,1.0,2.0,292,-1.0,90.0
14484,2980,0,2.0,2.0,6,34.066959999999995,-118.45078999999998,14.478778494493508,2,1.0,1.0,1.0,413,95.0,90.0
