,host_response_time,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,neighborhood_matched,property_type,room_type,maximum_nights,minimum_nights,number_of_reviews,number_of_reviews_l30d,negiborhood_frequency
26142,-1,-1.0,0.96,Mayflower Village,False,2,2,1125,1,11,0,23
26143,1,1.0,1.0,Downtown,False,1,1,1125,2,15,0,1072
26144,1,0.96,0.96,Alhambra,False,2,2,20,1,34,0,258
26145,1,1.0,0.99,Mid-Wilshire,False,1,1,1125,30,2,0,514
26146,1,1.0,0.99,Mid-Wilshire,False,1,1,1125,30,1,0,514
26147,1,1.0,0.99,Mid-Wilshire,False,1,1,1125,30,0,0,514
26148,-1,-1.0,-1.0,Glendale,False,1,1,30,2,9,1,556
26149,1,0.8,0.88,Rowland Heights,False,1,1,1125,2,29,0,517
26150,4,0.0,1.0,West Hills,True,2,2,5,5,0,0,76
26151,1,0.96,0.96,Alhambra,False,2,2,20,1,36,3,258
26152,1,1.0,0.98,South Pasadena,True,1,1,60,4,3,1,84
26153,2,1.0,0.92,Santa Monica,False,1,1,1125,30,0,0,1184
26154,1,0.86,0.64,Hawthorne,True,2,2,1125,8,4,0,165
26155,2,1.0,0.71,Pasadena,False,1,1,1125,3,5,0,459
26156,1,0.98,0.98,Sawtelle,False,1,1,1125,31,0,0,476
26157,2,1.0,0.91,Granada Hills,False,1,1,1125,30,3,0,43
26158,2,1.0,0.4,Sherman Oaks,True,1,1,31,2,1,0,375
26159,4,0.0,-1.0,Eagle Rock,True,3,3,365,30,0,0,127
26160,1,0.96,0.94,Sherman Oaks,False,1,1,1125,1,22,0,375
26161,1,1.0,0.97,Santa Monica,True,1,1,200,31,2,0,1184
26162,-1,-1.0,1.0,Beverly Grove,False,2,2,30,30,4,0,422
26163,1,1.0,0.94,Harvard Heights,False,2,2,28,2,13,1,100
26164,4,0.45,0.9,Fairfax,False,1,1,1125,14,10,0,261
26165,1,0.98,0.75,West Carson,False,1,1,1125,1,3,0,32
26166,1,0.93,0.98,West Hollywood,True,1,1,1125,31,0,0,632
26167,1,1.0,0.98,Lincoln Heights,True,2,2,28,2,32,4,66
26168,1,1.0,0.99,West Hollywood,False,2,2,1125,1,28,4,632
26169,3,1.0,0.93,Santa Monica,True,1,1,1125,31,0,0,1184
26170,1,1.0,1.0,Hollywood Hills,True,1,1,365,31,3,0,787
26171,2,0.9,0.69,West Hollywood,False,2,2,1125,1,3,0,632
26172,1,0.93,0.94,Topanga,True,1,1,36,2,31,5,257
26173,1,1.0,0.94,Culver City,True,1,1,28,2,10,0,307
26174,1,1.0,0.97,Hollywood,True,1,1,1125,1,12,1,1616
26175,-1,-1.0,0.88,East Hollywood,False,2,2,1125,30,1,0,526
26176,1,0.99,0.75,Harbor Gateway,False,1,1,28,1,57,4,37
26177,3,1.0,0.85,La Crescenta-Montrose,True,1,1,1125,1,13,0,19
26178,1,1.0,0.96,Burbank,False,1,1,1125,3,19,4,331
26179,2,1.0,0.92,Venice,True,1,1,1125,3,8,4,1701
26180,4,0.0,0.94,Long Beach,True,1,1,1125,1,10,0,1573
26181,-1,-1.0,0.92,Winnetka,True,1,1,7,1,5,0,74
26182,-1,-1.0,0.14,Fairfax,False,1,1,365,5,0,0,261
26183,1,1.0,1.0,Tarzana,False,1,1,1125,30,0,0,125
26184,4,0.0,-1.0,Hollywood,True,2,2,28,1,0,0,1616
26185,1,0.86,1.0,Pomona,False,1,1,1125,2,22,0,121
26186,-1,-1.0,-1.0,Mid-City,False,2,2,28,1,4,2,397
26187,3,0.51,0.38,Fairfax,False,1,1,1125,4,5,3,261
26188,1,1.0,0.84,West Carson,False,1,1,1125,1,1,0,32
26189,2,0.93,0.86,Chinatown,False,1,1,5,1,41,3,59
26190,1,0.94,0.78,Bel-Air,False,1,1,1125,2,6,1,56
26191,1,1.0,0.98,Venice,True,1,1,300,1,31,8,1701
26192,3,0.61,0.86,Hollywood Hills West,False,1,1,365,4,0,0,521
26193,2,0.93,0.86,Elysian Park,False,1,1,6,1,50,4,17
26194,-1,-1.0,-1.0,Artesia,False,2,2,1125,1,41,1,10
26195,1,0.89,0.96,Glendale,False,1,1,366,21,12,0,556
26196,1,1.0,0.98,Palos Verdes Estates,False,1,1,1125,1,6,0,13
26197,2,0.9,0.67,Santa Monica,False,1,1,1125,30,1,0,1184
26198,1,1.0,1.0,Echo Park,True,2,2,1125,1,43,2,410
26199,1,1.0,0.96,Sun Valley,True,2,2,7,2,16,0,77
26200,3,0.6,0.95,West Hollywood,True,1,1,14,5,16,0,632
26201,-1,-1.0,-1.0,Artesia,False,2,2,1125,1,49,1,10
26202,1,0.91,0.97,Alhambra,False,1,1,1125,2,27,3,258
26203,1,1.0,1.0,Sun Valley,False,1,1,1125,1,25,5,77
26204,1,0.84,0.96,Downtown,True,1,1,8,1,26,2,1072
26205,1,0.95,0.95,Avalon,False,1,1,27,3,1,0,149
26206,1,1.0,0.73,Sawtelle,False,1,1,1125,31,0,0,476
26207,-1,-1.0,0.88,Hollywood,True,2,2,1125,30,0,0,1616
26208,-1,-1.0,-1.0,Artesia,False,2,2,1125,1,35,4,10
26209,-1,-1.0,-1.0,Artesia,False,2,2,1125,1,30,2,10
26210,-1,-1.0,-1.0,Artesia,False,2,2,1125,1,31,2,10
26211,1,0.93,0.99,East San Gabriel,False,2,2,1125,30,2,0,77
26212,1,1.0,1.0,Pico-Union,False,2,2,1125,30,2,0,97
26213,-1,-1.0,0.88,Hollywood,True,2,2,1125,30,4,0,1616
26214,1,0.99,0.99,Avalon,False,1,1,1125,2,16,0,149
26215,-1,-1.0,0.0,West Los Angeles,False,1,1,60,7,0,0,157
26216,1,0.99,0.5,Glendale,False,1,1,1125,1,0,0,556
26217,1,1.0,0.97,Venice,False,2,2,180,30,0,0,1701
26218,1,1.0,0.97,Venice,False,1,1,60,30,5,0,1701
26219,3,1.0,0.43,Alhambra,False,1,1,7,1,1,0,258
26220,1,1.0,1.0,Cheviot Hills,False,1,1,1125,31,0,0,35
26221,1,0.92,0.83,Highland Park,True,4,1,7,2,30,4,184
26222,1,0.84,0.96,Downtown,True,1,1,1125,1,12,5,1072
26223,2,1.0,0.75,Redondo Beach,False,1,1,1125,30,1,0,342
26224,2,1.0,1.0,Venice,True,1,1,1125,14,0,0,1701
26225,1,0.96,0.99,Mar Vista,False,2,2,1125,1,20,4,327
26226,4,0.0,-1.0,Calabasas,False,1,1,28,7,0,0,55
26227,-1,-1.0,-1.0,Mar Vista,True,2,2,365,60,0,0,327
26228,3,1.0,0.91,Arcadia,False,2,2,1125,20,0,0,185
26229,1,1.0,1.0,Del Aire,False,1,1,21,1,145,14,50
26230,1,1.0,0.93,Beverly Hills,True,2,2,1125,30,2,0,540
26231,1,0.92,0.99,Westlake,False,1,1,1125,2,8,1,507
26232,-1,-1.0,1.0,Rowland Heights,False,2,2,1125,1,2,0,517
26233,2,0.9,0.67,Santa Monica,False,1,1,1125,31,0,0,1184
26234,4,0.4,0.25,Ladera Heights,False,1,1,14,3,0,0,47
26235,3,0.5,0.95,Chesterfield Square,False,1,1,60,1,20,0,23
26236,1,1.0,0.96,Sun Valley,True,2,2,7,2,8,0,77
26237,2,0.9,0.67,Santa Monica,False,1,1,1125,31,0,0,1184
26238,-1,-1.0,-1.0,Hollywood Hills West,False,1,1,1125,31,0,0,521
26239,1,1.0,0.99,Van Nuys,False,2,2,30,2,12,1,201
26240,3,1.0,0.0,Van Nuys,True,1,1,14,2,0,0,201
26241,2,0.9,0.67,Santa Monica,False,1,1,1125,31,0,0,1184
26242,1,1.0,0.99,Valley Glen,False,1,1,90,30,0,0,175
26243,-1,-1.0,0.25,Pasadena,True,1,1,1125,3,1,0,459
26244,3,0.86,0.89,Downtown,False,1,1,31,3,13,1,1072
26245,3,0.5,-1.0,Pacific Palisades,True,1,1,1125,31,0,0,162
26246,4,0.33,1.0,Downtown,False,1,1,90,14,0,0,1072
26247,1,0.97,1.0,Hollywood,True,1,1,90,2,36,5,1616
26248,1,1.0,0.92,Lomita,True,1,1,15,1,38,2,26
26249,1,1.0,0.95,Long Beach,True,9,1,3,1,12,3,1573
26250,2,1.0,0.82,Reseda,True,2,2,30,2,7,0,112
26251,-1,-1.0,1.0,Hollywood,True,2,2,1125,30,2,0,1616
26252,1,0.95,1.0,East Hollywood,True,2,2,90,1,8,0,526
26253,1,0.95,1.0,East Hollywood,True,2,2,29,1,2,1,526
26254,1,0.67,1.0,Granada Hills,False,1,1,365,30,4,0,43
26255,1,1.0,1.0,East San Gabriel,True,1,1,1125,5,31,0,77
26256,2,0.57,0.96,Walnut,False,1,1,1125,1,9,0,79
26257,-1,-1.0,0.0,Mid-City,False,1,1,1125,30,0,0,397
26258,-1,-1.0,0.92,Hawthorne,True,1,1,1125,60,7,0,165
26259,1,1.0,1.0,Culver City,True,1,1,28,1,37,1,307
26260,-1,-1.0,1.0,Valley Glen,False,1,1,120,14,1,0,175
26261,1,1.0,0.99,Van Nuys,False,2,2,30,2,25,0,201
26262,1,1.0,0.99,Van Nuys,False,2,2,30,2,16,1,201
26263,1,1.0,0.99,Van Nuys,False,2,2,30,2,22,0,201
26264,2,0.67,0.82,Rolling Hills Estates,True,2,2,365,365,2,0,7
26265,1,1.0,0.99,West Hollywood,False,1,1,1125,1,15,2,632
26266,1,1.0,1.0,Downey,True,1,1,1125,2,13,3,57
26267,1,0.98,0.99,Hollywood,False,1,1,1125,30,3,0,1616
26268,1,1.0,0.64,Hollywood,True,1,1,90,1,11,0,1616
26269,2,1.0,0.86,Hollywood Hills West,False,1,1,1125,2,3,0,521
26270,1,1.0,1.0,Redondo Beach,True,1,1,1125,3,18,1,342
26271,1,1.0,1.0,Echo Park,True,2,2,1125,31,2,1,410
26272,1,1.0,0.98,Marina del Rey,False,2,1,1125,1,33,2,201
26273,1,0.98,0.75,Torrance,True,1,1,1125,1,6,0,295
26274,1,1.0,0.97,Granada Hills,False,10,1,30,2,2,1,43
26275,1,1.0,0.99,Hollywood,False,1,1,1125,30,1,0,1616
26276,1,1.0,0.99,Hollywood,False,1,1,1125,30,0,0,1616
26277,1,1.0,0.99,Hollywood,False,1,1,1125,30,0,0,1616
26278,1,1.0,0.99,Hollywood,False,1,1,1125,30,0,0,1616
26279,1,1.0,0.99,Hollywood,False,1,1,1125,30,0,0,1616
26280,1,1.0,0.99,Hollywood,False,1,1,1125,30,0,0,1616
26281,3,1.0,-1.0,Venice,False,1,1,120,30,0,0,1701
26282,2,0.7,0.82,Los Feliz,True,1,1,1125,2,9,0,333
26283,1,1.0,0.91,Industry,False,1,1,1125,2,9,0,47
26284,1,0.93,0.99,East San Gabriel,False,2,2,1125,7,2,0,77
26285,3,1.0,1.0,Mid-City,True,1,1,60,3,5,0,397
26286,1,1.0,0.86,Hawthorne,False,1,1,28,3,3,0,165
26287,-1,-1.0,-1.0,Mayflower Village,False,2,2,1125,1,6,0,23
26288,1,0.99,0.95,El Segundo,True,2,2,1125,29,3,0,153
26289,1,1.0,1.0,Topanga,True,1,1,1125,1,34,10,257
26290,2,0.8,0.82,University Park,False,2,2,1125,31,2,0,65
26291,3,0.94,0.51,Hollywood,False,3,3,1125,31,0,0,1616
26292,1,1.0,0.84,Hollywood Hills,True,15,1,1125,1,20,7,787
26293,1,1.0,0.5,Venice,True,1,1,1125,30,0,0,1701
26294,2,0.9,0.67,Santa Monica,False,1,1,1125,31,0,0,1184
26295,1,1.0,1.0,East Hollywood,True,2,2,1125,1,3,0,526
26296,1,1.0,1.0,East Hollywood,True,2,2,1125,1,3,0,526
26297,1,0.95,0.98,Westwood,True,1,1,200,31,11,1,474
26298,1,1.0,1.0,East Hollywood,True,2,2,1125,1,1,0,526
26299,1,1.0,1.0,East Hollywood,True,2,2,1125,1,0,0,526
26300,3,0.5,0.36,West Hollywood,True,2,2,1125,1,1,0,632
26301,4,0.33,0.8,Sherman Oaks,False,1,1,60,30,2,0,375
26302,1,0.95,0.98,Westwood,True,1,1,200,31,5,0,474
26303,1,1.0,0.97,Santa Monica,False,1,1,1125,30,0,0,1184
26304,1,1.0,0.87,Bel-Air,False,1,1,1125,1,17,0,56
26305,-1,-1.0,-1.0,Hollywood Hills,True,1,1,1125,5,0,0,787
26306,1,1.0,0.3,Hacienda Heights,False,2,2,30,2,1,0,229
26307,1,1.0,1.0,Beverly Grove,False,1,1,1125,1,10,2,422
26308,2,1.0,0.94,Venice,True,1,1,1125,1,34,1,1701
26309,1,0.94,0.98,View Park-Windsor Hills,False,2,1,1125,30,21,0,75
26310,1,1.0,0.85,Westlake,False,1,1,10,2,8,0,507
26311,1,1.0,1.0,Winnetka,False,1,1,1125,3,20,3,74
26312,2,0.93,0.95,Pacific Palisades,False,1,1,45,3,9,0,162
26313,-1,-1.0,-1.0,Valley Village,True,2,2,30,30,0,0,128
26314,1,0.96,0.89,Lynwood,True,2,2,25,1,2,0,17
26315,1,1.0,0.99,Rowland Heights,False,1,1,14,1,31,6,517
26316,1,1.0,0.99,Van Nuys,False,2,2,30,2,13,0,201
26317,1,1.0,0.99,Van Nuys,False,2,2,30,2,9,0,201
26318,-1,-1.0,-1.0,Fairfax,False,1,1,1125,30,0,0,261
26319,1,1.0,0.99,Van Nuys,False,2,2,30,2,15,0,201
26320,1,1.0,0.99,Van Nuys,False,2,2,30,2,10,0,201
26321,1,1.0,0.68,Long Beach,True,2,2,1125,2,16,1,1573
26322,1,0.93,0.99,Hollywood,False,2,2,600,1,8,0,1616
26323,-1,-1.0,0.97,Long Beach,False,1,1,1125,1,19,0,1573
26324,1,1.0,0.94,Koreatown,True,1,1,1125,2,11,0,518
26325,4,0.0,0.33,Winnetka,True,1,1,1125,1,0,0,74
26326,1,1.0,1.0,Westchester,False,1,1,1125,2,16,2,227
26327,2,1.0,0.96,Diamond Bar,False,2,2,1125,2,26,0,152
26328,4,0.0,-1.0,Arcadia,False,1,1,1125,1,0,0,185
26329,1,1.0,0.99,Long Beach,False,1,1,30,1,55,1,1573
26330,2,1.0,0.63,West Hollywood,True,1,1,1125,31,0,0,632
26331,1,1.0,0.83,Winnetka,True,1,1,1125,30,0,0,74
26332,1,1.0,0.98,Santa Monica,False,2,2,35,1,29,2,1184
26333,1,0.94,0.98,Hyde Park,False,2,1,1125,30,20,0,79
26334,1,0.94,0.98,Hyde Park,False,2,1,1125,30,15,0,79
26335,-1,-1.0,-1.0,Rowland Heights,False,2,2,1125,1,0,0,517
26336,1,0.98,0.99,West Hollywood,False,1,1,1125,2,10,1,632
26337,3,0.94,0.51,Koreatown,False,3,3,1125,31,0,0,518
26338,3,0.94,0.51,Koreatown,False,3,3,1125,31,0,0,518
26339,3,0.94,0.51,Koreatown,False,3,3,1125,30,0,0,518
26340,3,0.94,0.51,Koreatown,False,3,3,1125,31,0,0,518
26341,3,0.94,0.51,Koreatown,False,3,3,1125,30,0,0,518
26342,3,0.94,0.51,Hollywood,False,3,3,1125,31,0,0,1616
26343,3,0.94,0.51,Hollywood,False,3,3,1125,31,0,0,1616
26344,3,0.94,0.51,Hollywood,False,3,3,1125,31,0,0,1616
26345,1,1.0,0.87,Lancaster,False,2,2,28,3,3,0,118
26346,-1,-1.0,-1.0,Redondo Beach,False,1,1,1125,2,12,0,342
26347,3,1.0,1.0,Woodland Hills,False,1,1,1125,30,3,0,290
26348,-1,-1.0,0.8,East Hollywood,False,1,1,1125,3,3,0,526
26349,1,1.0,0.99,Long Beach,True,1,1,1125,14,18,0,1573
26350,1,1.0,0.98,Westwood,True,1,1,28,3,2,0,474
26351,-1,-1.0,-1.0,Santa Monica,False,1,1,1125,30,0,0,1184
26352,1,1.0,0.99,Hollywood Hills,True,1,1,92,31,0,0,787
26353,4,0.0,1.0,Inglewood,True,2,2,1125,1,0,0,402
26354,1,1.0,0.99,North Hollywood,False,1,1,1125,15,2,0,393
26355,2,1.0,1.0,Mid-Wilshire,True,1,1,1125,3,25,5,514
26356,2,1.0,1.0,Sawtelle,False,2,2,1125,30,0,0,476
26357,3,1.0,0.57,Sherman Oaks,True,2,2,12,2,2,0,375
26358,2,1.0,0.85,Sherman Oaks,True,2,2,28,1,12,1,375
26359,2,1.0,0.75,Sawtelle,False,1,1,1125,30,0,0,476
26360,2,1.0,0.75,Brentwood,False,1,1,1125,30,1,0,198
26361,2,1.0,0.75,Sawtelle,False,1,1,1125,30,0,0,476
26362,2,1.0,0.91,Mid-City,False,1,1,180,31,0,0,397
26363,1,0.97,0.99,Glendale,False,1,1,29,1,22,1,556
26364,1,1.0,1.0,San Pedro,True,2,2,1125,31,3,0,109
26365,-1,-1.0,1.0,Hollywood Hills,True,2,2,1125,1,0,0,787
26366,1,1.0,0.98,Glendale,True,1,1,888,20,6,1,556
26367,1,1.0,0.98,El Monte,True,2,2,28,1,0,0,107
26368,-1,-1.0,-1.0,Altadena,False,1,1,1125,1,0,0,228
26369,1,1.0,1.0,Culver City,True,1,1,30,1,24,0,307
26370,1,1.0,1.0,Winnetka,True,1,1,1125,31,2,0,74
26371,-1,-1.0,0.78,Brentwood,True,2,2,1125,30,3,0,198
26372,1,1.0,0.98,View Park-Windsor Hills,False,1,1,60,4,9,1,75
26373,1,1.0,0.98,View Park-Windsor Hills,False,1,1,1125,7,6,0,75
26374,2,1.0,-1.0,Venice,True,1,1,1125,30,0,0,1701
26375,1,1.0,0.99,North Hollywood,False,1,1,1125,3,9,0,393
26376,1,1.0,0.98,Santa Monica,False,3,3,365,30,20,0,1184
26377,-1,-1.0,0.77,Culver City,False,2,2,14,4,8,0,307
26378,1,0.99,0.89,Beverly Hills,False,1,1,1125,31,3,1,540
26379,1,0.96,0.97,Beverly Grove,False,1,1,1125,1,19,3,422
26380,1,0.96,1.0,Sherman Oaks,True,1,1,120,31,2,0,375
26381,-1,-1.0,-1.0,Los Feliz,False,1,1,31,30,0,0,333
26382,1,1.0,0.99,Valley Glen,False,1,1,40,30,4,0,175
26383,-1,-1.0,0.0,Pasadena,True,2,2,1125,2,0,0,459
26384,-1,-1.0,0.0,Pasadena,True,1,1,1125,2,0,0,459
26385,1,0.99,0.83,Palms,True,1,1,1125,30,2,0,249
26386,1,0.99,0.83,Palms,True,1,1,1125,30,1,0,249
26387,-1,-1.0,0.55,Del Aire,False,2,2,1125,1,5,0,50
26388,2,0.7,0.74,Arcadia,False,2,2,1125,1,6,0,185
26389,-1,-1.0,0.94,Monterey Park,False,2,2,1125,2,4,0,235
26390,-1,-1.0,-1.0,Azusa,True,2,2,1125,1,0,0,66
26391,-1,-1.0,0.95,Torrance,True,1,1,90,2,20,0,295
26392,1,1.0,0.96,Venice,False,1,1,1125,1,18,1,1701
26393,-1,-1.0,0.92,Hollywood,False,1,1,1125,1,4,0,1616
26394,-1,-1.0,0.98,Hollywood Hills,True,1,1,1125,1,9,0,787
26395,1,1.0,1.0,El Segundo,True,1,1,1125,14,3,0,153
26396,1,1.0,0.46,Venice,False,1,1,1125,4,15,3,1701
26397,1,1.0,1.0,Long Beach,True,3,3,10,1,4,0,1573
26398,1,1.0,0.97,West Adams,False,1,1,28,1,26,0,81
26399,2,0.92,1.0,Pacoima,False,1,1,60,2,7,2,13
26400,1,0.96,0.98,Santa Monica,False,1,1,90,30,1,0,1184
26401,4,0.0,1.0,West Hills,True,2,2,5,2,0,0,76
26402,1,1.0,0.82,Downey,True,2,2,1125,1,0,0,57
26403,1,1.0,0.96,Redondo Beach,False,2,2,1125,1,8,0,342
26404,1,1.0,1.0,Vermont Square,False,2,2,1125,30,0,0,74
26405,2,0.7,0.74,Arcadia,False,2,2,1125,1,6,0,185
26406,-1,-1.0,0.96,Pasadena,True,2,2,1125,28,4,0,459
26407,4,0.0,-1.0,Monterey Park,True,3,3,30,30,0,0,235
26408,1,1.0,0.99,Westwood,False,1,1,1125,31,0,0,474
26409,-1,-1.0,-1.0,Winnetka,True,1,1,1125,30,0,0,74
26410,3,0.94,0.51,Hollywood,False,3,3,1125,31,0,0,1616
26411,1,1.0,1.0,Santa Clarita,False,1,1,1125,2,8,0,146
26412,-1,-1.0,1.0,Echo Park,True,1,1,100,6,1,0,410
26413,1,1.0,1.0,Long Beach,True,3,3,1125,1,1,0,1573
26414,1,1.0,1.0,Long Beach,True,3,3,1125,1,0,0,1573
26415,1,1.0,1.0,Long Beach,True,3,3,1125,1,1,1,1573
26416,3,0.94,0.51,Westlake,False,3,3,1125,31,0,0,507
26417,3,0.94,0.51,Westlake,False,3,3,1125,31,1,1,507
26418,3,0.94,0.51,Westlake,False,3,3,1125,31,0,0,507
26419,2,1.0,1.0,Long Beach,False,1,1,1125,30,1,0,1573
26420,1,1.0,0.78,Hacienda Heights,False,2,2,1125,3,0,0,229
26421,1,1.0,0.78,Hacienda Heights,False,2,2,1125,3,0,0,229
26422,1,1.0,0.78,Hacienda Heights,False,2,2,1125,3,0,0,229
26423,1,1.0,0.82,Hancock Park,False,2,2,7,2,8,0,99
26424,3,0.67,1.0,Culver City,False,2,2,1125,1,1,0,307
26425,1,1.0,1.0,Santa Monica,True,1,1,48,3,20,3,1184
26426,-1,-1.0,0.94,Alhambra,False,2,2,1125,1,2,0,258
26427,1,1.0,1.0,Arcadia,False,2,2,1125,1,0,0,185
26428,1,1.0,1.0,Monterey Park,True,1,1,1125,3,0,0,235
26429,-1,-1.0,0.57,Culver City,True,1,1,365,2,2,0,307
26430,-1,-1.0,0.95,Long Beach,False,1,1,1125,1,39,6,1573
26431,4,0.43,0.76,Culver City,True,1,1,1125,28,6,0,307
26432,1,1.0,0.98,Santa Monica,True,1,1,1125,31,0,0,1184
26433,1,1.0,0.99,Santa Monica,True,1,1,1125,31,1,0,1184
26434,3,0.67,0.82,Venice,True,1,1,1125,2,15,0,1701
26435,2,0.9,0.57,Alhambra,False,2,2,1125,6,2,1,258
26436,4,0.33,1.0,Calabasas,False,1,1,1125,3,0,0,55
26437,1,0.97,1.0,Boyle Heights,True,1,1,1125,1,22,0,96
26438,3,1.0,1.0,Woodland Hills,False,2,2,29,2,2,0,290
26439,1,1.0,0.96,Sun Valley,True,2,2,7,2,13,5,77
26440,-1,-1.0,0.0,Panorama City,True,2,2,7,1,0,0,22
26441,1,1.0,0.99,Santa Monica,True,1,1,1125,31,1,0,1184
26442,1,1.0,0.99,Santa Monica,True,1,1,1125,3,12,0,1184
26443,1,1.0,0.99,Hollywood,False,1,1,1125,31,15,0,1616
26444,1,1.0,0.95,Arcadia,True,2,2,1125,1,13,0,185
26445,2,1.0,0.93,West Adams,False,2,2,365,10,2,0,81
26446,-1,-1.0,1.0,Cerritos,True,2,2,1125,1,1,0,22
26447,3,0.8,0.79,Silver Lake,True,1,1,1125,2,11,0,498
26448,3,0.9,0.38,Alhambra,True,2,2,1125,12,0,0,258
26449,1,1.0,1.0,Studio City,True,1,1,28,1,47,4,349
26450,-1,-1.0,-1.0,Beverly Crest,False,1,1,900,4,0,0,143
26451,2,0.9,0.67,Santa Monica,False,1,1,1125,31,0,0,1184
26452,2,0.9,0.67,Santa Monica,False,1,1,1125,31,0,0,1184
26453,1,0.78,0.89,Avalon,False,2,2,1125,1,2,0,149
26454,1,0.78,0.89,Avalon,False,2,2,1125,1,1,0,149
26455,1,1.0,0.99,Santa Monica,True,1,1,1125,31,2,0,1184
26456,3,0.8,0.67,Granada Hills,False,2,2,1125,2,6,0,43
26457,-1,-1.0,-1.0,Sawtelle,False,2,2,1125,1,0,0,476
26458,-1,-1.0,-1.0,Sawtelle,False,2,2,1125,1,0,0,476
26459,-1,-1.0,-1.0,Sawtelle,False,2,2,1125,1,0,0,476
26460,-1,-1.0,0.4,Norwalk,True,1,1,28,25,1,0,33
26461,1,1.0,0.86,Harbor Gateway,True,2,2,1125,30,0,0,37
26462,-1,-1.0,0.0,Temple City,False,2,2,1125,3,0,0,142
26463,1,1.0,-1.0,Long Beach,True,1,1,180,30,0,0,1573
26464,1,1.0,0.67,Pico-Union,False,1,1,76,30,1,0,97
26465,1,0.98,0.98,Hollywood,True,1,1,1125,1,17,1,1616
26466,1,1.0,1.0,Venice,True,1,1,1125,2,25,4,1701
26467,-1,-1.0,0.94,Monterey Park,False,2,2,1125,1,3,0,235
26468,4,0.0,-1.0,Woodland Hills,False,1,1,45,45,0,0,290
26469,-1,-1.0,1.0,North Hollywood,True,1,1,27,1,19,0,393
26470,1,0.84,0.96,Alhambra,False,1,1,1125,1,1,0,258
26471,1,1.0,0.67,Pico-Union,False,2,2,76,30,0,0,97
26472,1,0.75,0.75,Rowland Heights,False,1,1,1125,3,8,0,517
26473,1,1.0,1.0,Valley Village,True,1,1,1125,7,0,0,128
26474,1,1.0,1.0,Tujunga,True,1,1,1125,2,4,4,22
26475,-1,-1.0,-1.0,Downtown,False,1,1,5,5,0,0,1072
26476,1,0.98,0.96,Hawthorne,False,2,2,365,2,54,6,165
26477,1,1.0,0.97,Venice,True,1,1,1125,1,41,10,1701
26478,2,1.0,1.0,Woodland Hills,False,1,1,365,30,2,0,290
26479,-1,-1.0,1.0,Harbor City,False,2,2,31,30,1,0,19
26480,-1,-1.0,1.0,Jefferson Park,False,2,2,5,1,15,0,61
26481,1,1.0,0.67,Redondo Beach,True,2,2,1125,3,1,0,342
26482,2,1.0,1.0,Hollywood,False,1,1,7,2,2,0,1616
26483,2,1.0,1.0,Playa del Rey,False,1,1,1125,5,3,0,108
26484,1,1.0,0.97,Hyde Park,False,1,1,28,1,38,4,79
26485,2,0.89,-1.0,Southeast Antelope Valley,False,2,2,7,1,0,0,12
26486,-1,-1.0,-1.0,East Hollywood,False,2,2,28,3,2,0,526
26487,1,0.97,0.99,Glendale,False,1,1,29,1,36,1,556
26488,1,1.0,0.99,Temple City,False,2,2,180,15,0,0,142
26489,1,1.0,0.95,Unincorporated Santa Monica Mountains,False,1,1,6,2,20,3,125
26490,1,1.0,0.88,El Segundo,True,2,2,1125,14,1,0,153
26491,1,1.0,0.88,El Segundo,True,2,2,1125,28,1,0,153
26492,-1,-1.0,1.0,Long Beach,True,2,2,1125,1,3,0,1573
26493,2,0.93,0.95,Torrance,False,1,1,220,29,5,0,295
26494,1,1.0,0.88,El Segundo,True,2,2,1125,28,4,0,153
26495,1,1.0,0.98,East San Gabriel,False,2,2,1125,30,1,0,77
26496,1,1.0,0.98,San Gabriel,False,2,2,1125,30,1,0,142
26497,1,1.0,0.93,Mid-Wilshire,True,1,1,1125,3,10,1,514
26498,1,1.0,0.98,San Gabriel,False,2,2,1125,30,5,0,142
26499,1,1.0,0.98,East San Gabriel,False,2,2,1125,30,0,0,77
26500,1,1.0,1.0,Hollywood,True,1,1,1125,3,24,1,1616
26501,1,1.0,0.84,Alhambra,False,1,1,1125,1,5,0,258
26502,1,1.0,0.89,Venice,True,2,2,336,1,11,1,1701
26503,1,1.0,0.94,West Compton,False,2,2,28,1,19,3,6
26504,1,1.0,0.96,Pasadena,True,2,2,1125,2,7,1,459
26505,2,0.8,0.82,Hollywood Hills,True,1,1,1125,1,12,0,787
26506,3,0.5,0.4,Sherman Oaks,False,1,1,1125,3,1,0,375
26507,1,0.99,1.0,Westchester,False,2,2,1125,1,10,6,227
26508,1,1.0,0.98,Bellflower,False,1,1,1125,20,3,0,29
26509,1,1.0,0.82,Gardena,True,2,2,122,6,0,0,104
26510,1,1.0,1.0,Venice,True,1,1,28,2,6,2,1701
26511,1,1.0,0.82,Gardena,True,2,2,1125,6,0,0,104
26512,2,1.0,1.0,Hermosa Beach,True,1,1,90,30,3,0,195
26513,1,0.9,1.0,West Hills,True,2,2,1125,1,8,0,76
26514,1,1.0,0.97,Mid-Wilshire,True,1,1,365,1,23,4,514
26515,1,0.91,0.97,Alhambra,False,1,1,1125,2,45,5,258
26516,-1,-1.0,1.0,West Hollywood,False,2,2,1125,1,1,0,632
26517,1,1.0,1.0,Downtown,False,2,2,1125,1,5,0,1072
